dt,visitor_count,is_weekend,month,weekofyear,dayofweek,quarter,temp_mean,temp_max,temp_min,precipitation,wiki_pageviews,trends_interest,traffic_proxy,traffic_proxy_ma7,traffic_proxy_lag7,traffic_proxy_ma14,traffic_proxy_lag14,visitor_count_lag1,visitor_count_lag7,visitor_count_lag14,visitor_count_lag30,visitor_count_ma7,visitor_count_ma30,temp_mean_ma7,precipitation_ma7
2023-10-02,7658.125,0,10,40,0,4,20.6,25.8,16.9,0.2,0,0,0.0,0.0,0.0,0.0,0.0,7658.125,5734.0,5648.0,6150.0,6452.196428571428,5858.945833333333,19.74285714285714,3.196428571428572
2023-10-03,7658.125,0,10,40,1,4,20.5,25.4,16.8,0.1,0,0,0.0,0.0,0.0,0.0,0.0,7658.125,5342.0,5597.0,6156.0,6783.071428571428,5909.016666666666,19.828571428571426,3.025
2023-10-04,7658.125,0,10,40,2,4,20.5,25.3,16.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7658.125,5374.0,5453.0,5397.0,7109.375,5984.3875,19.928571428571427,2.248214285714286
2023-10-05,7658.125,0,10,40,3,4,20.2,25.0,16.7,0.3,0,0,0.0,0.0,0.0,0.0,0.0,7658.125,4990.0,5542.0,5244.0,7490.535714285715,6064.858333333334,20.114285714285717,1.5142857142857145
2023-10-06,7658.125,0,10,40,4,4,20.2,24.8,16.6,0.1,0,0,0.0,0.0,0.0,0.0,0.0,7658.125,7658.125,5200.0,5517.0,7490.535714285715,6136.229166666667,20.285714285714285,0.8000000000000002
2023-10-07,6159.0,1,10,40,5,4,18.1,21.3,16.5,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,7658.125,6485.0,6484.0,5362.0,7443.964285714285,6162.795833333334,20.04285714285714,0.9910714285714288
2023-10-08,6168.0,1,10,40,6,4,16.7,18.8,15.5,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,6159.0,7658.125,6434.0,4982.0,7231.089285714285,6202.329166666666,19.542857142857144,1.653571428571429
2023-10-09,5239.0,0,10,41,0,4,17.8,21.6,15.7,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,6168.0,7658.125,5734.0,6351.0,6885.5,6165.2625,19.142857142857142,2.4017857142857144
2023-10-10,5210.0,0,10,41,1,4,17.0,19.3,15.5,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,5239.0,7658.125,5342.0,6604.0,6535.767857142857,6118.795833333334,18.642857142857142,3.1642857142857146
2023-10-11,5506.0,0,10,41,2,4,17.3,20.0,15.7,3.0,0,0,0.0,0.0,0.0,0.0,0.0,5210.0,7658.125,5374.0,5028.0,6228.321428571428,6134.729166666667,18.185714285714287,3.592857142857143
2023-10-12,4726.0,0,10,41,3,4,17.1,18.8,15.9,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,5506.0,7658.125,4990.0,5395.0,5809.446428571428,6112.429166666667,17.74285714285714,4.326785714285714
2023-10-13,5143.0,0,10,41,4,4,16.2,17.7,14.3,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,4726.0,7658.125,7658.125,4773.0,5450.142857142857,6124.7625,17.17142857142857,5.089285714285714
2023-10-14,6403.0,1,10,41,5,4,16.4,20.5,13.6,1.3,0,0,0.0,0.0,0.0,0.0,0.0,5143.0,6159.0,6485.0,5261.0,5485.0,6162.829166666666,16.928571428571427,4.498214285714286
2023-10-15,6053.0,1,10,41,6,4,16.3,20.9,13.0,2.3,0,0,0.0,0.0,0.0,0.0,0.0,6403.0,6168.0,7658.125,5421.0,5468.571428571428,6183.895833333333,16.871428571428574,4.05
2023-10-16,5344.0,0,10,42,0,4,17.2,23.0,12.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6053.0,5239.0,7658.125,6542.0,5483.571428571428,6143.9625,16.785714285714285,3.273214285714286
2023-10-17,5382.0,0,10,42,1,4,16.7,21.9,12.3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5344.0,5210.0,7658.125,6478.0,5508.142857142857,6107.429166666667,16.74285714285714,2.4964285714285714
2023-10-18,5262.0,0,10,42,2,4,16.6,21.9,11.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5382.0,5506.0,7658.125,5648.0,5473.285714285715,6094.5625,16.642857142857142,2.067857142857143
2023-10-19,5151.0,0,10,42,3,4,16.7,23.2,11.1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5262.0,4726.0,7658.125,5597.0,5534.0,6079.695833333333,16.585714285714285,1.2910714285714289
2023-10-20,4987.0,0,10,42,4,4,16.2,21.5,12.4,0.4,0,0,0.0,0.0,0.0,0.0,0.0,5151.0,5143.0,7658.125,5453.0,5511.714285714285,6064.1625,16.585714285714285,0.5714285714285717
2023-10-21,6097.0,1,10,42,5,4,16.2,22.0,11.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4987.0,6403.0,6159.0,5542.0,5468.0,6082.6625,16.557142857142857,0.38571428571428595
2023-10-22,6232.0,1,10,42,6,4,16.2,22.1,10.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6097.0,6053.0,6168.0,5200.0,5493.571428571428,6117.0625,16.54285714285714,0.0571428571428574
2023-10-23,5102.0,0,10,43,0,4,16.7,22.9,11.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6232.0,5344.0,5239.0,6484.0,5459.0,6070.995833333333,16.47142857142857,0.0571428571428574
2023-10-24,5436.0,0,10,43,1,4,16.6,20.5,14.4,3.0,0,0,0.0,0.0,0.0,0.0,0.0,5102.0,5382.0,5210.0,6434.0,5466.714285714285,6037.729166666667,16.457142857142856,0.48571428571428593
2023-10-25,5286.0,0,10,43,2,4,17.1,21.0,14.7,2.4,0,0,0.0,0.0,0.0,0.0,0.0,5436.0,5262.0,5506.0,5734.0,5470.142857142857,6022.795833333334,16.52857142857143,0.8285714285714288
2023-10-26,4957.0,0,10,43,3,4,16.9,22.3,13.7,0.1,0,0,0.0,0.0,0.0,0.0,0.0,5286.0,5151.0,4726.0,5342.0,5442.428571428572,6009.9625,16.557142857142857,0.8428571428571431
2023-10-27,5364.0,0,10,43,4,4,16.3,21.5,12.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4957.0,4987.0,5143.0,5374.0,5496.285714285715,6009.629166666667,16.571428571428573,0.7857142857142858
2023-10-28,6353.0,1,10,43,5,4,15.6,21.0,10.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5364.0,6097.0,6403.0,4990.0,5532.857142857143,6055.0625,16.485714285714288,0.7857142857142858
2023-10-29,6284.0,1,10,43,6,4,15.0,20.8,10.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6353.0,6232.0,6053.0,7658.125,5540.285714285715,6009.258333333333,16.314285714285713,0.7857142857142858
2023-10-30,5331.0,0,10,44,0,4,15.9,21.6,12.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6284.0,5102.0,5344.0,6485.0,5573.0,5970.791666666667,16.2,0.7857142857142858
2023-10-31,5396.0,0,10,44,1,4,15.8,21.5,11.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5331.0,5436.0,5382.0,7658.125,5567.285714285715,5895.3875,16.085714285714285,0.3571428571428574
2023-11-01,5420.0,0,11,44,2,4,16.6,22.5,12.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5396.0,5286.0,5262.0,7658.125,5586.428571428572,5820.783333333334,16.014285714285712,0.01428571428571454
2023-11-02,5443.0,0,11,44,3,4,16.1,21.2,12.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5420.0,4957.0,5151.0,7658.125,5655.857142857143,5746.945833333333,15.900000000000002,0.0
2023-11-03,5401.0,0,11,44,4,4,15.6,21.6,10.4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5443.0,5364.0,4987.0,7658.125,5661.142857142857,5671.708333333333,15.799999999999999,0.0
2023-11-04,6411.0,1,11,44,5,4,15.2,20.1,10.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5401.0,6353.0,6097.0,7658.125,5669.428571428572,5630.1375,15.742857142857144,0.0
2023-11-05,6356.0,1,11,44,6,4,14.9,20.7,10.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6411.0,6284.0,6232.0,7658.125,5679.714285714285,5586.733333333334,15.728571428571428,0.0
2023-11-06,5132.0,0,11,45,0,4,14.9,21.1,10.3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6356.0,5331.0,5102.0,6159.0,5651.285714285715,5552.5,15.585714285714285,0.0
2023-11-07,5271.0,0,11,45,1,4,14.8,20.3,9.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5132.0,5396.0,5436.0,6168.0,5633.428571428572,5522.6,15.442857142857141,0.0
2023-11-08,5247.0,0,11,45,2,4,14.4,20.0,9.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5271.0,5420.0,5286.0,5239.0,5608.714285714285,5522.866666666667,15.12857142857143,0.0
2023-11-09,4861.0,0,11,45,3,4,13.9,19.7,8.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5247.0,5443.0,4957.0,5210.0,5525.571428571428,5511.233333333334,14.814285714285715,0.0
2023-11-10,4952.0,0,11,45,4,4,13.7,19.7,8.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4861.0,5401.0,5364.0,5506.0,5461.428571428572,5492.766666666666,14.542857142857143,0.0
2023-11-11,5928.0,1,11,45,5,4,14.2,21.0,9.1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4952.0,6411.0,6353.0,4726.0,5392.428571428572,5532.833333333333,14.4,0.0
2023-11-12,6077.0,1,11,45,6,4,14.3,20.8,9.1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5928.0,6356.0,6284.0,5143.0,5352.571428571428,5563.966666666666,14.314285714285715,0.0
2023-11-13,5336.0,0,11,46,0,4,14.4,20.4,9.3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6077.0,5132.0,5331.0,6403.0,5381.714285714285,5528.4,14.242857142857144,0.0
2023-11-14,5276.0,0,11,46,1,4,15.3,21.7,9.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5336.0,5271.0,5396.0,6053.0,5382.428571428572,5502.5,14.314285714285715,0.0
2023-11-15,5069.0,0,11,46,2,4,15.6,21.6,11.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5276.0,5247.0,5420.0,5344.0,5357.0,5493.333333333333,14.485714285714286,0.0
2023-11-16,5101.0,0,11,46,3,4,12.7,14.3,9.9,0.1,0,0,0.0,0.0,0.0,0.0,0.0,5069.0,4861.0,5443.0,5382.0,5391.285714285715,5483.966666666666,14.314285714285713,0.01428571428571454
2023-11-17,4743.0,0,11,46,4,4,9.7,10.7,8.7,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,5101.0,4952.0,5401.0,5262.0,5361.428571428572,5466.666666666667,13.742857142857144,0.7910714285714288
2023-11-18,5651.0,1,11,46,5,4,10.6,12.0,9.9,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,4743.0,5928.0,6411.0,5151.0,5321.857142857143,5483.333333333333,13.228571428571428,1.567857142857143
2023-11-19,5944.0,1,11,46,6,4,11.4,16.5,8.3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5651.0,6077.0,6356.0,4987.0,5302.857142857143,5515.233333333334,12.814285714285715,1.567857142857143
2023-11-20,5039.0,0,11,47,0,4,11.9,19.1,7.4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5944.0,5336.0,5132.0,6097.0,5260.428571428572,5479.966666666666,12.457142857142857,1.567857142857143
2023-11-21,5182.0,0,11,47,1,4,11.8,18.2,7.1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5039.0,5276.0,5271.0,6232.0,5247.0,5444.966666666666,11.957142857142857,1.567857142857143
2023-11-22,5145.0,0,11,47,2,4,13.3,19.3,8.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5182.0,5069.0,5247.0,5102.0,5257.857142857143,5446.4,11.628571428571428,1.567857142857143
2023-11-23,5201.0,0,11,47,3,4,12.1,17.9,8.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5145.0,5101.0,4861.0,5436.0,5272.142857142857,5438.566666666667,11.542857142857144,1.5535714285714288
2023-11-24,5409.0,0,11,47,4,4,12.1,18.7,7.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5201.0,4743.0,4952.0,5286.0,5367.285714285715,5442.666666666667,11.885714285714286,0.7767857142857145
2023-11-25,6324.0,1,11,47,5,4,12.5,18.4,8.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5409.0,5651.0,5928.0,4957.0,5463.428571428572,5488.233333333334,12.157142857142857,0.0
2023-11-26,6343.0,1,11,47,6,4,12.4,17.6,7.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6324.0,5944.0,6077.0,5364.0,5520.428571428572,5520.866666666667,12.3,0.0
2023-11-27,4954.0,0,11,48,0,4,12.0,18.5,8.3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6343.0,5039.0,5336.0,6353.0,5508.285714285715,5474.233333333334,12.314285714285715,0.0
2023-11-28,5419.0,0,11,48,1,4,12.2,19.3,7.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4954.0,5182.0,5276.0,6284.0,5542.142857142857,5445.4,12.37142857142857,0.0
2023-11-29,5104.0,0,11,48,2,4,12.4,18.5,7.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5419.0,5145.0,5069.0,5331.0,5536.285714285715,5437.833333333333,12.242857142857144,0.0
2023-11-30,5198.0,0,11,48,3,4,13.3,19.7,8.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5104.0,5201.0,5101.0,5396.0,5535.857142857143,5431.233333333334,12.414285714285713,0.0
2023-12-01,4658.0,0,12,48,4,4,13.2,19.5,7.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5198.0,5409.0,4743.0,5420.0,5428.571428571428,5405.833333333333,12.571428571428571,0.0
2023-12-02,6051.0,1,12,48,5,4,13.3,19.8,8.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4658.0,6324.0,5651.0,5443.0,5389.571428571428,5426.1,12.685714285714285,0.0
2023-12-03,6205.0,1,12,48,6,4,12.9,17.6,9.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6051.0,6343.0,5944.0,5401.0,5369.857142857143,5452.9,12.757142857142856,0.0
2023-12-04,4927.0,0,12,49,0,4,12.5,18.1,8.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6205.0,4954.0,5039.0,6411.0,5366.0,5403.433333333333,12.828571428571427,0.0
2023-12-05,5025.0,0,12,49,1,4,12.6,17.5,8.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4927.0,5419.0,5182.0,6356.0,5309.714285714285,5359.066666666667,12.885714285714286,0.0
2023-12-06,4940.0,0,12,49,2,4,11.5,14.9,7.8,0.4,0,0,0.0,0.0,0.0,0.0,0.0,5025.0,5104.0,5145.0,5132.0,5286.285714285715,5352.666666666667,12.757142857142856,0.0571428571428574
2023-12-07,5289.0,0,12,49,3,4,11.0,12.6,9.6,2.8,0,0,0.0,0.0,0.0,0.0,0.0,4940.0,5198.0,5201.0,5271.0,5299.285714285715,5353.266666666666,12.428571428571429,0.45714285714285735
2023-12-08,4915.0,0,12,49,4,4,12.3,15.7,10.6,4.4,0,0,0.0,0.0,0.0,0.0,0.0,5289.0,4658.0,5409.0,5247.0,5336.0,5342.2,12.299999999999999,1.0857142857142859
2023-12-09,5993.0,1,12,49,5,4,13.3,18.0,10.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4915.0,6051.0,6324.0,4861.0,5327.714285714285,5379.933333333333,12.3,1.0857142857142859
2023-12-10,6197.0,1,12,49,6,4,11.7,17.0,8.1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5993.0,6205.0,6343.0,4952.0,5326.571428571428,5421.433333333333,12.12857142857143,1.0857142857142859
2023-12-11,4871.0,0,12,50,0,4,11.2,17.0,6.4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6197.0,4927.0,4954.0,5928.0,5318.571428571428,5386.2,11.942857142857141,1.0857142857142859
2023-12-12,5237.0,0,12,50,1,4,10.6,16.8,5.3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4871.0,5025.0,5419.0,6077.0,5348.857142857143,5358.2,11.657142857142858,1.0857142857142859
2023-12-13,4844.0,0,12,50,2,4,11.7,15.7,9.3,1.2,0,0,0.0,0.0,0.0,0.0,0.0,5237.0,4940.0,5104.0,5336.0,5335.142857142857,5341.8,11.685714285714285,1.2
2023-12-14,5103.0,0,12,50,3,4,11.5,14.7,9.6,0.4,0,0,0.0,0.0,0.0,0.0,0.0,4844.0,5289.0,5198.0,5276.0,5308.571428571428,5336.033333333334,11.757142857142856,0.8571428571428574
2023-12-15,4877.0,0,12,50,4,4,11.0,16.3,7.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5103.0,4915.0,4658.0,5069.0,5303.142857142857,5329.633333333333,11.571428571428571,0.22857142857142884
2023-12-16,6100.0,1,12,50,5,4,10.5,16.4,5.4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4877.0,5993.0,6051.0,5101.0,5318.428571428572,5362.933333333333,11.171428571428569,0.22857142857142884
2023-12-17,6273.0,1,12,50,6,4,11.1,16.4,7.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6100.0,6197.0,6205.0,4743.0,5329.285714285715,5413.933333333333,11.085714285714287,0.22857142857142884
2023-12-18,4950.0,0,12,51,0,4,11.1,16.4,7.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6273.0,4871.0,4927.0,5651.0,5340.571428571428,5390.566666666667,11.071428571428571,0.22857142857142884
2023-12-19,5329.0,0,12,51,1,4,10.9,16.7,6.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4950.0,5237.0,5025.0,5944.0,5353.714285714285,5370.066666666667,11.114285714285714,0.22857142857142884
2023-12-20,5296.0,0,12,51,2,4,9.9,16.8,4.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5329.0,4844.0,4940.0,5039.0,5418.285714285715,5378.633333333333,10.857142857142858,0.0571428571428574
2023-12-21,4977.0,0,12,51,3,4,9.9,16.7,4.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5296.0,5103.0,5289.0,5182.0,5400.285714285715,5371.8,10.62857142857143,0.0
2023-12-22,5058.0,0,12,51,4,4,10.1,16.0,6.1,0.1,0,0,0.0,0.0,0.0,0.0,0.0,4977.0,4877.0,4915.0,5145.0,5426.142857142857,5368.9,10.5,0.01428571428571454
2023-12-23,5913.0,1,12,51,5,4,10.7,15.5,8.3,0.5,0,0,0.0,0.0,0.0,0.0,0.0,5058.0,6100.0,5993.0,5201.0,5399.428571428572,5392.633333333333,10.528571428571428,0.08571428571428596
2023-12-24,6409.0,1,12,51,6,4,10.1,13.1,8.2,0.6,0,0,0.0,0.0,0.0,0.0,0.0,5913.0,6273.0,6197.0,5409.0,5418.857142857143,5425.966666666666,10.385714285714286,0.17142857142857168
2023-12-25,5118.0,0,12,52,0,4,8.4,9.6,6.7,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,6409.0,4950.0,4871.0,6324.0,5442.857142857143,5385.766666666666,10.0,0.948214285714286
2023-12-26,5081.0,0,12,52,1,4,8.6,13.3,5.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5118.0,5329.0,5237.0,6343.0,5407.428571428572,5343.7,9.671428571428569,0.948214285714286
2023-12-27,5238.0,0,12,52,2,4,8.7,14.7,4.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5081.0,5296.0,4844.0,4954.0,5399.142857142857,5353.166666666667,9.5,0.948214285714286
2023-12-28,5027.0,0,12,52,3,4,9.2,14.6,4.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5238.0,4977.0,5103.0,5419.0,5406.285714285715,5340.1,9.4,0.948214285714286
2023-12-29,4904.0,0,12,52,4,4,9.2,14.8,4.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5027.0,5058.0,4877.0,5104.0,5384.285714285715,5333.433333333333,9.27142857142857,0.9339285714285718
2023-12-30,6240.0,1,12,52,5,4,9.1,14.9,5.3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4904.0,5913.0,6100.0,5198.0,5431.0,5368.166666666667,9.042857142857143,0.8625000000000004
2023-12-31,5661.0,1,12,52,6,4,9.1,15.6,3.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6240.0,6409.0,6273.0,4658.0,5324.142857142857,5401.6,8.9,0.7767857142857145
2024-01-01,7658.125,0,1,1,0,1,9.0,14.1,4.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5661.0,5118.0,4950.0,6051.0,5687.017857142857,5455.170833333334,8.985714285714286,0.0
2024-01-02,4941.0,0,1,1,1,1,8.9,14.5,4.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7658.125,5081.0,5329.0,6205.0,5667.017857142857,5413.0375,9.028571428571428,0.0
2024-01-03,4560.0,0,1,1,2,1,9.0,15.1,4.1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4941.0,5238.0,5296.0,4927.0,5570.160714285715,5400.804166666667,9.071428571428571,0.0
2024-01-04,5116.0,0,1,1,3,1,9.4,15.4,4.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4560.0,5027.0,4977.0,5025.0,5582.875,5403.8375,9.1,0.0
2024-01-05,5118.0,0,1,1,4,1,9.4,15.3,4.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5116.0,4904.0,5058.0,4940.0,5613.446428571428,5409.770833333333,9.128571428571428,0.0
2024-01-06,5949.0,1,1,1,5,1,8.8,15.2,4.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5118.0,6240.0,5913.0,5289.0,5571.875,5431.770833333333,9.085714285714285,0.0
2024-01-07,6001.0,1,1,1,6,1,9.5,16.2,4.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5949.0,5661.0,6409.0,4915.0,5620.446428571428,5467.970833333334,9.142857142857142,0.0
2024-01-08,4813.0,0,1,2,0,1,9.1,15.4,3.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6001.0,7658.125,5118.0,5993.0,5214.0,5428.6375,9.157142857142857,0.0
2024-01-09,4959.0,0,1,2,1,1,9.0,16.8,3.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4813.0,4941.0,5081.0,6197.0,5216.571428571428,5387.370833333333,9.171428571428573,0.0
2024-01-10,4870.0,0,1,2,2,1,9.2,15.8,3.4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4959.0,4560.0,5238.0,4871.0,5260.857142857143,5387.3375,9.200000000000001,0.0
2024-01-11,5136.0,0,1,2,3,1,9.8,16.4,4.4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4870.0,5116.0,5027.0,5237.0,5263.714285714285,5383.970833333334,9.257142857142856,0.0
2024-01-12,4929.0,0,1,2,4,1,9.3,16.9,3.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5136.0,5118.0,4904.0,4844.0,5236.714285714285,5386.804166666667,9.242857142857144,0.0
2024-01-13,6214.0,1,1,2,5,1,9.7,18.0,4.4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4929.0,5949.0,6240.0,5103.0,5274.571428571428,5423.8375,9.37142857142857,0.0
2024-01-14,5507.0,1,1,2,6,1,9.7,18.1,3.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6214.0,6001.0,5661.0,4877.0,5204.0,5444.8375,9.4,0.0
2024-01-15,4753.0,0,1,3,0,1,10.1,16.7,4.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5507.0,4813.0,7658.125,6100.0,5195.428571428572,5399.9375,9.542857142857143,0.0
2024-01-16,4945.0,0,1,3,1,1,9.5,14.9,4.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4753.0,4959.0,4941.0,6273.0,5193.428571428572,5355.670833333334,9.614285714285714,0.0
2024-01-17,5567.0,0,1,3,2,1,9.1,14.0,5.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4945.0,4870.0,4560.0,4950.0,5293.0,5376.2375,9.599999999999998,0.0
2024-01-18,4701.0,0,1,3,3,1,9.3,15.1,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5567.0,5136.0,5116.0,5329.0,5230.857142857143,5355.304166666667,9.528571428571428,0.0
2024-01-19,5396.0,0,1,3,4,1,9.2,14.7,4.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4701.0,4929.0,5118.0,5296.0,5297.571428571428,5358.6375,9.514285714285714,0.0
2024-01-20,6088.0,1,1,3,5,1,8.8,15.2,3.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5396.0,6214.0,5949.0,4977.0,5279.571428571428,5395.670833333334,9.385714285714286,0.0
2024-01-21,6292.0,1,1,3,6,1,9.5,15.2,5.6,0.1,0,0,0.0,0.0,0.0,0.0,0.0,6088.0,5507.0,6001.0,5058.0,5391.714285714285,5436.804166666667,9.357142857142858,0.01428571428571454
2024-01-22,4828.0,0,1,4,0,1,8.5,13.5,3.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6292.0,4753.0,4813.0,5913.0,5402.428571428572,5400.6375,9.12857142857143,0.01428571428571454
2024-01-23,5036.0,0,1,4,1,1,8.6,15.0,2.3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4828.0,4945.0,4959.0,6409.0,5415.428571428572,5354.870833333333,9.0,0.01428571428571454
2024-01-24,5005.0,0,1,4,2,1,9.7,14.7,5.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5036.0,5567.0,4870.0,5118.0,5335.142857142857,5351.104166666667,9.085714285714285,0.01428571428571454
2024-01-25,4646.0,0,1,4,3,1,7.1,8.0,6.5,5.4375,0,0,0.0,0.0,0.0,0.0,0.0,5005.0,4701.0,5136.0,5081.0,5327.285714285715,5336.604166666667,8.77142857142857,0.7910714285714288
2024-01-26,4842.0,0,1,4,4,1,8.3,12.6,5.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4646.0,5396.0,4929.0,5238.0,5248.142857142857,5323.404166666666,8.642857142857142,0.7910714285714288
2024-01-27,5969.0,1,1,4,5,1,8.1,11.3,6.0,0.1,0,0,0.0,0.0,0.0,0.0,0.0,4842.0,6088.0,6214.0,5027.0,5231.142857142857,5354.804166666667,8.542857142857143,0.805357142857143
2024-01-28,6060.0,1,1,4,6,1,7.8,12.9,3.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5969.0,6292.0,5507.0,4904.0,5198.0,5393.3375,8.299999999999999,0.7910714285714288
2024-01-29,5011.0,0,1,5,0,1,8.2,15.1,2.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6060.0,4828.0,4753.0,6240.0,5224.142857142857,5352.370833333333,8.257142857142856,0.7910714285714288
2024-01-30,4785.0,0,1,5,1,1,9.2,15.7,3.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5011.0,5036.0,4945.0,5661.0,5188.285714285715,5323.170833333334,8.342857142857143,0.7910714285714288
2024-01-31,5035.0,0,1,5,2,1,9.1,15.4,3.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4785.0,5005.0,5567.0,7658.125,5192.571428571428,5235.733333333334,8.257142857142856,0.7910714285714288
2024-02-01,4928.0,0,2,5,3,1,8.9,15.4,2.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5035.0,4646.0,4701.0,4941.0,5232.857142857143,5235.3,8.514285714285714,0.01428571428571454
