dt,temp_mean,temp_max,temp_min,precipitation,wiki_pageviews,trends_interest,visitor_count,outlier_flag_visitor_count,outlier_flag_wiki_pageviews,outlier_flag_trends_interest,outlier_flag_precipitation,year,month,dayofweek,is_weekend
2024-07-16,21.8,26.0,18.3,0.0,0,0,5187.0,0,0,0,0,2024,7,1,0
2024-07-17,21.9,25.7,18.7,0.0,0,0,5588.0,0,0,0,0,2024,7,2,0
2024-07-18,22.5,26.9,19.1,0.4,0,0,5323.0,0,0,0,0,2024,7,3,0
2024-07-19,23.1,27.9,18.6,0.4,0,0,5387.0,0,0,0,0,2024,7,4,0
2024-07-20,22.4,26.8,18.9,0.8,0,0,6609.0,0,0,0,0,2024,7,5,1
2024-07-21,19.9,20.8,19.2,5.4375,0,0,6113.0,0,0,0,1,2024,7,6,1
2024-07-22,21.2,26.3,17.6,1.4,0,0,5670.0,0,0,0,0,2024,7,0,0
2024-07-23,22.4,27.1,18.2,0.8,0,0,5561.0,0,0,0,0,2024,7,1,0
2024-07-24,22.3,27.7,18.6,2.9,0,0,5527.0,0,0,0,0,2024,7,2,0
2024-07-25,21.7,26.4,18.1,5.4375,0,0,5412.0,0,0,0,1,2024,7,3,0
2024-07-26,22.3,27.5,18.5,5.4375,0,0,5438.0,0,0,0,1,2024,7,4,0
2024-07-27,23.1,28.0,18.9,0.0,0,0,6361.0,0,0,0,0,2024,7,5,1
2024-07-28,23.6,28.9,19.3,0.6,0,0,6593.0,0,0,0,0,2024,7,6,1
2024-07-29,21.6,26.0,19.2,5.4375,0,0,4887.0,0,0,0,1,2024,7,0,0
2024-07-30,19.6,20.8,19.0,5.4375,0,0,5329.0,0,0,0,1,2024,7,1,0
2024-07-31,20.5,24.4,18.2,5.1,0,0,5549.0,0,0,0,0,2024,7,2,0
2024-08-01,21.9,28.4,16.7,0.0,0,0,5248.0,0,0,0,0,2024,8,3,0
2024-08-02,22.0,27.5,17.8,0.1,0,0,5485.0,0,0,0,0,2024,8,4,0
2024-08-03,21.2,26.3,17.8,2.1,0,0,6621.0,0,0,0,0,2024,8,5,1
2024-08-04,20.1,23.0,18.7,5.4375,0,0,6253.0,0,0,0,1,2024,8,6,1
2024-08-05,20.0,23.0,17.8,5.4375,0,0,5194.0,0,0,0,1,2024,8,0,0
2024-08-06,20.1,25.6,17.1,5.4375,0,0,5172.0,0,0,0,1,2024,8,1,0
2024-08-07,20.6,25.6,17.5,0.5,0,0,5607.0,0,0,0,0,2024,8,2,0
2024-08-08,21.0,25.5,17.2,0.2,0,0,5421.0,0,0,0,0,2024,8,3,0
2024-08-09,21.5,27.1,17.5,0.0,0,0,5480.0,0,0,0,0,2024,8,4,0
2024-08-10,20.3,24.1,18.2,5.4375,0,0,6475.0,0,0,0,1,2024,8,5,1
2024-08-11,20.2,23.7,18.1,5.4375,0,0,5970.0,0,0,0,1,2024,8,6,1
2024-08-12,21.6,26.8,17.6,0.1,0,0,5372.0,0,0,0,0,2024,8,0,0
2024-08-13,21.7,26.8,17.5,0.0,0,0,4999.0,0,0,0,0,2024,8,1,0
2024-08-14,21.9,26.6,17.3,0.2,0,0,5251.0,0,0,0,0,2024,8,2,0
2024-08-15,21.4,26.2,16.9,1.3,0,0,4994.0,0,0,0,0,2024,8,3,0
2024-08-16,19.6,22.5,17.0,5.4375,0,0,5145.0,0,0,0,1,2024,8,4,0
2024-08-17,19.4,22.3,17.1,4.5,0,0,6612.0,0,0,0,0,2024,8,5,1
2024-08-18,18.7,20.1,17.6,5.4375,0,0,5939.0,0,0,0,1,2024,8,6,1
2024-08-19,19.8,24.3,17.6,5.4375,0,0,5128.0,0,0,0,1,2024,8,0,0
2024-08-20,20.4,24.9,18.1,1.7,0,0,4964.0,0,0,0,0,2024,8,1,0
2024-08-21,21.3,26.7,17.6,4.6,0,0,5450.0,0,0,0,0,2024,8,2,0
2024-08-22,21.7,26.8,17.3,0.7,0,0,5293.0,0,0,0,0,2024,8,3,0
2024-08-23,20.7,24.8,16.2,2.3,0,0,5289.0,0,0,0,0,2024,8,4,0
2024-08-24,21.1,25.7,17.3,5.4375,0,0,6357.0,0,0,0,1,2024,8,5,1
2024-08-25,20.6,25.6,16.7,5.4375,0,0,6176.0,0,0,0,1,2024,8,6,1
2024-08-26,20.6,24.4,17.2,5.4375,0,0,5390.0,0,0,0,1,2024,8,0,0
2024-08-27,20.3,23.7,17.6,5.4375,0,0,5078.0,0,0,0,1,2024,8,1,0
2024-08-28,21.3,25.1,17.6,5.4375,0,0,5118.0,0,0,0,1,2024,8,2,0
2024-08-29,22.1,27.1,18.3,0.4,0,0,5584.0,0,0,0,0,2024,8,3,0
2024-08-30,22.0,27.6,18.1,2.3,0,0,5380.0,0,0,0,0,2024,8,4,0
2024-08-31,20.6,24.1,18.7,5.4375,0,0,5843.0,0,0,0,1,2024,8,5,1
2024-09-01,20.0,23.2,17.6,5.4375,0,0,6327.0,0,0,0,1,2024,9,6,1
2024-09-02,19.7,23.0,17.1,5.4375,0,0,5169.0,0,0,0,1,2024,9,0,0
2024-09-03,19.7,23.9,17.3,3.2,0,0,5409.0,0,0,0,0,2024,9,1,0
2024-09-04,20.0,23.8,17.7,5.4375,0,0,5053.0,0,0,0,1,2024,9,2,0
2024-09-05,19.0,23.0,16.9,5.4375,0,0,4848.0,0,0,0,1,2024,9,3,0
2024-09-06,19.9,24.5,16.3,2.6,0,0,5379.0,0,0,0,0,2024,9,4,0
2024-09-07,21.1,25.4,16.4,0.4,0,0,6618.0,0,0,0,0,2024,9,5,1
2024-09-08,20.9,25.1,17.2,2.0,0,0,6177.0,0,0,0,0,2024,9,6,1
2024-09-09,20.1,23.7,18.2,5.4375,0,0,5499.0,0,0,0,1,2024,9,0,0
2024-09-10,19.7,23.2,17.2,5.4375,0,0,4903.0,0,0,0,1,2024,9,1,0
2024-09-11,19.2,23.0,16.6,5.4375,0,0,5111.0,0,0,0,1,2024,9,2,0
2024-09-12,18.7,21.9,16.2,5.4375,0,0,5176.0,0,0,0,1,2024,9,3,0
2024-09-13,19.3,24.7,16.1,5.2,0,0,5612.0,0,0,0,0,2024,9,4,0
2024-09-14,19.6,23.7,16.3,4.1,0,0,6238.0,0,0,0,0,2024,9,5,1
2024-09-15,20.6,25.9,16.3,0.0,0,0,6315.0,0,0,0,0,2024,9,6,1
2024-09-16,19.5,23.1,17.0,0.9,0,0,7658.125,1,0,0,0,2024,9,0,0
2024-09-17,19.6,24.3,16.6,3.6,0,0,7658.125,1,0,0,0,2024,9,1,0
2024-09-18,20.4,25.0,16.1,0.6,0,0,5730.0,0,0,0,0,2024,9,2,0
2024-09-19,21.3,25.9,17.7,0.1,0,0,5637.0,0,0,0,0,2024,9,3,0
2024-09-20,21.6,25.9,17.7,0.2,0,0,5419.0,0,0,0,0,2024,9,4,0
2024-09-21,21.5,25.6,17.9,0.8,0,0,6363.0,0,0,0,0,2024,9,5,1
2024-09-22,20.3,25.1,17.2,5.4375,0,0,6588.0,0,0,0,1,2024,9,6,1
2024-09-23,20.1,24.2,15.9,1.4,0,0,5636.0,0,0,0,0,2024,9,0,0
2024-09-24,20.6,26.3,16.5,0.5,0,0,5272.0,0,0,0,0,2024,9,1,0
2024-09-25,20.8,25.1,17.5,2.6,0,0,5539.0,0,0,0,0,2024,9,2,0
2024-09-26,19.1,22.4,17.5,5.4375,0,0,5295.0,0,0,0,1,2024,9,3,0
2024-09-27,19.2,23.3,16.8,3.2,0,0,5141.0,0,0,0,0,2024,9,4,0
2024-09-28,20.2,25.0,16.5,0.0,0,0,6480.0,0,0,0,0,2024,9,5,1
2024-09-29,20.5,24.8,16.8,0.0,0,0,6515.0,0,0,0,0,2024,9,6,1
2024-09-30,19.2,22.6,16.9,5.4375,0,0,5275.0,0,0,0,1,2024,9,0,0
2024-10-01,17.9,20.1,15.9,5.4375,0,0,7658.125,1,0,0,1,2024,10,1,0
2024-10-02,15.6,17.2,14.3,3.4,0,0,7658.125,1,0,0,0,2024,10,2,0
2024-10-03,17.0,20.5,14.0,1.1,0,0,7658.125,1,0,0,0,2024,10,3,0
2024-10-04,17.9,20.1,16.5,1.2,0,0,7658.125,1,0,0,0,2024,10,4,0
2024-10-05,18.6,22.1,16.0,2.4,0,0,6096.0,0,0,0,0,2024,10,5,1
2024-10-06,19.0,23.0,16.3,0.7,0,0,6629.0,0,0,0,0,2024,10,6,1
2024-10-07,18.4,21.8,16.0,2.2,0,0,7658.125,1,0,0,0,2024,10,0,0
2024-10-08,18.2,21.8,15.8,1.0,0,0,5157.0,0,0,0,0,2024,10,1,0
2024-10-09,18.1,22.3,15.4,4.0,0,0,5202.0,0,0,0,0,2024,10,2,0
2024-10-10,18.2,22.8,15.3,0.9,0,0,5122.0,0,0,0,0,2024,10,3,0
2024-10-11,17.7,21.5,14.9,0.8,0,0,5130.0,0,0,0,0,2024,10,4,0
2024-10-12,17.9,22.3,15.0,0.6,0,0,6751.0,0,0,0,0,2024,10,5,1
2024-10-13,17.2,21.6,14.4,0.3,0,0,6428.0,0,0,0,0,2024,10,6,1
2024-10-14,16.9,20.9,14.3,1.8,0,0,5400.0,0,0,0,0,2024,10,0,0
2024-10-15,16.1,20.1,13.2,2.5,0,0,5081.0,0,0,0,0,2024,10,1,0
2024-10-16,15.7,19.0,13.2,5.4375,0,0,4996.0,0,0,0,1,2024,10,2,0
2024-10-17,16.4,21.4,13.1,0.0,0,0,5014.0,0,0,0,0,2024,10,3,0
2024-10-18,16.6,21.4,12.9,0.0,0,0,5202.0,0,0,0,0,2024,10,4,0
2024-10-19,16.9,23.0,12.4,0.2,0,0,6481.0,0,0,0,0,2024,10,5,1
2024-10-20,16.7,20.4,13.9,1.6,0,0,6569.0,0,0,0,0,2024,10,6,1
2024-10-21,16.5,20.5,13.6,0.3,0,0,4960.0,0,0,0,0,2024,10,0,0
2024-10-22,16.8,20.3,14.4,0.8,0,0,4822.0,0,0,0,0,2024,10,1,0
2024-10-23,15.5,17.1,14.6,5.4375,0,0,5219.0,0,0,0,1,2024,10,2,0
2024-10-24,16.5,20.7,14.2,1.4,0,0,5110.0,0,0,0,0,2024,10,3,0
2024-10-25,17.2,22.5,13.1,0.0,0,0,5382.0,0,0,0,0,2024,10,4,0
2024-10-26,17.4,23.5,13.6,0.0,0,0,6494.0,0,0,0,0,2024,10,5,1
2024-10-27,16.7,21.0,13.7,0.0,0,0,6561.0,0,0,0,0,2024,10,6,1
2024-10-28,16.6,21.0,13.4,0.3,0,0,5225.0,0,0,0,0,2024,10,0,0
2024-10-29,16.5,22.3,12.0,0.2,0,0,5298.0,0,0,0,0,2024,10,1,0
2024-10-30,16.7,22.8,12.7,0.0,0,0,5090.0,0,0,0,0,2024,10,2,0
2024-10-31,16.9,22.5,12.7,0.0,0,0,5108.0,0,0,0,0,2024,10,3,0
2024-11-01,16.8,22.7,12.2,0.4,0,0,5227.0,0,0,0,0,2024,11,4,0
2024-11-02,16.0,19.7,13.8,5.4375,0,0,5876.0,0,0,0,1,2024,11,5,1
2024-11-03,16.1,21.1,13.0,0.7,0,0,5917.0,0,0,0,0,2024,11,6,1
2024-11-04,14.7,17.6,12.3,5.4375,0,0,4956.0,0,0,0,1,2024,11,0,0
2024-11-05,13.8,17.0,11.6,4.1,0,0,5272.0,0,0,0,0,2024,11,1,0
2024-11-06,13.2,15.1,11.3,5.4375,0,0,5070.0,0,0,0,1,2024,11,2,0
2024-11-07,12.3,13.0,11.0,5.4375,0,0,5041.0,0,0,0,1,2024,11,3,0
2024-11-08,11.0,12.2,9.9,5.4375,0,0,4722.0,0,0,0,1,2024,11,4,0
2024-11-09,12.0,16.9,8.6,0.0,0,0,6169.0,0,0,0,0,2024,11,5,1
2024-11-10,14.0,19.5,10.3,0.1,0,0,6406.0,0,0,0,0,2024,11,6,1
2024-11-11,14.3,20.5,9.3,0.0,0,0,5385.0,0,0,0,0,2024,11,0,0
2024-11-12,14.1,19.5,10.1,0.0,0,0,5018.0,0,0,0,0,2024,11,1,0
2024-11-13,14.1,20.0,9.6,0.0,0,0,5180.0,0,0,0,0,2024,11,2,0
2024-11-14,13.7,20.3,9.3,0.0,0,0,5170.0,0,0,0,0,2024,11,3,0
2024-11-15,13.7,20.4,9.4,0.0,0,0,5012.0,0,0,0,0,2024,11,4,0
2024-11-16,13.5,20.6,9.2,0.0,0,0,6153.0,0,0,0,0,2024,11,5,1
2024-11-17,13.4,20.3,9.3,0.0,0,0,6084.0,0,0,0,0,2024,11,6,1
2024-11-18,12.9,18.6,8.2,0.0,0,0,4938.0,0,0,0,0,2024,11,0,0
2024-11-19,13.4,19.3,8.9,0.0,0,0,5154.0,0,0,0,0,2024,11,1,0
2024-11-20,13.3,19.0,10.5,0.1,0,0,5057.0,0,0,0,0,2024,11,2,0
2024-11-21,11.6,16.0,8.7,2.3,0,0,5189.0,0,0,0,0,2024,11,3,0
2024-11-22,11.2,16.1,8.0,0.2,0,0,5118.0,0,0,0,0,2024,11,4,0
2024-11-23,11.6,16.3,8.0,0.0,0,0,6166.0,0,0,0,0,2024,11,5,1
2024-11-24,11.9,16.4,8.6,0.0,0,0,6170.0,0,0,0,0,2024,11,6,1
2024-11-25,11.8,16.8,7.8,0.0,0,0,4935.0,0,0,0,0,2024,11,0,0
2024-11-26,12.2,16.9,7.8,0.0,0,0,5196.0,0,0,0,0,2024,11,1,0
2024-11-27,12.2,17.8,8.2,0.0,0,0,5511.0,0,0,0,0,2024,11,2,0
2024-11-28,11.9,17.6,8.1,0.0,0,0,4883.0,0,0,0,0,2024,11,3,0
2024-11-29,11.8,16.4,9.2,0.0,0,0,5093.0,0,0,0,0,2024,11,4,0
2024-11-30,11.6,16.5,8.0,0.0,0,0,6405.0,0,0,0,0,2024,11,5,1
2024-12-01,11.1,16.7,7.0,0.0,0,0,6405.0,0,0,0,0,2024,12,6,1
2024-12-02,11.1,17.1,6.5,0.0,0,0,5183.0,0,0,0,0,2024,12,0,0
2024-12-03,11.5,17.1,6.9,0.0,0,0,5473.0,0,0,0,0,2024,12,1,0
2024-12-04,11.2,16.8,7.2,0.0,0,0,5006.0,0,0,0,0,2024,12,2,0
2024-12-05,11.4,17.1,7.5,0.0,0,0,4914.0,0,0,0,0,2024,12,3,0
2024-12-06,11.0,17.2,6.7,0.0,0,0,5259.0,0,0,0,0,2024,12,4,0
2024-12-07,11.2,17.2,6.7,0.0,0,0,6205.0,0,0,0,0,2024,12,5,1
2024-12-08,11.6,17.4,7.1,0.0,0,0,6138.0,0,0,0,0,2024,12,6,1
2024-12-09,11.9,17.6,8.0,0.0,0,0,4824.0,0,0,0,0,2024,12,0,0
2024-12-10,12.3,17.6,9.0,0.0,0,0,5208.0,0,0,0,0,2024,12,1,0
2024-12-11,10.8,16.4,6.7,0.0,0,0,5250.0,0,0,0,0,2024,12,2,0
2024-12-12,11.4,17.6,6.8,0.0,0,0,4734.0,0,0,0,0,2024,12,3,0
2024-12-13,11.7,18.0,7.1,0.0,0,0,5215.0,0,0,0,0,2024,12,4,0
2024-12-14,11.7,17.4,7.5,0.0,0,0,6095.0,0,0,0,0,2024,12,5,1
2024-12-15,11.5,17.5,7.2,0.0,0,0,6283.0,0,0,0,0,2024,12,6,1
2024-12-16,10.8,17.7,6.4,0.0,0,0,5192.0,0,0,0,0,2024,12,0,0
2024-12-17,11.1,17.8,6.0,0.0,0,0,4848.0,0,0,0,0,2024,12,1,0
2024-12-18,10.3,16.0,5.4,0.0,0,0,5244.0,0,0,0,0,2024,12,2,0
2024-12-19,10.4,16.4,5.4,0.0,0,0,4891.0,0,0,0,0,2024,12,3,0
2024-12-20,10.6,16.5,6.2,0.0,0,0,5130.0,0,0,0,0,2024,12,4,0
2024-12-21,9.0,12.7,5.6,0.1,0,0,5987.0,0,0,0,0,2024,12,5,1
2024-12-22,10.6,14.4,8.0,0.3,0,0,6184.0,0,0,0,0,2024,12,6,1
2024-12-23,9.3,16.7,4.8,0.0,0,0,4936.0,0,0,0,0,2024,12,0,0
2024-12-24,10.3,16.8,5.4,0.0,0,0,4767.0,0,0,0,0,2024,12,1,0
2024-12-25,10.5,16.5,6.3,0.0,0,0,4870.0,0,0,0,0,2024,12,2,0
2024-12-26,10.8,17.4,5.8,0.0,0,0,5232.0,0,0,0,0,2024,12,3,0
2024-12-27,10.6,17.8,5.4,0.0,0,0,4793.0,0,0,0,0,2024,12,4,0
2024-12-28,10.9,17.9,5.7,0.0,0,0,5769.0,0,0,0,0,2024,12,5,1
2024-12-29,11.5,18.2,6.2,0.0,0,0,5983.0,0,0,0,0,2024,12,6,1
2024-12-30,11.5,16.2,7.8,0.0,0,0,5021.0,0,0,0,0,2024,12,0,0
2024-12-31,10.6,16.0,6.2,0.0,0,0,5439.0,0,0,0,0,2024,12,1,0
2025-01-01,10.0,16.7,4.7,0.0,0,0,7658.125,1,0,0,0,2025,1,2,0
2025-01-02,10.0,16.9,5.3,0.0,0,0,4834.0,0,0,0,0,2025,1,3,0
2025-01-03,10.3,17.0,5.7,0.0,0,0,5109.0,0,0,0,0,2025,1,4,0
2025-01-04,10.6,17.8,5.3,0.0,0,0,6213.0,0,0,0,0,2025,1,5,1
2025-01-05,11.0,17.0,7.7,0.3,0,0,5923.0,0,0,0,0,2025,1,6,1
2025-01-06,10.3,17.1,5.3,0.0,0,0,5072.0,0,0,0,0,2025,1,0,0
2025-01-07,11.1,16.3,6.7,0.0,0,0,5153.0,0,0,0,0,2025,1,1,0
2025-01-08,9.1,11.1,7.0,2.1,0,0,4811.0,0,0,0,0,2025,1,2,0
2025-01-09,8.6,13.5,5.2,0.0,0,0,4796.0,0,0,0,0,2025,1,3,0
2025-01-10,9.5,14.2,5.0,0.0,0,0,5081.0,0,0,0,0,2025,1,4,0
2025-01-11,9.1,14.3,5.5,0.1,0,0,5862.0,0,0,0,0,2025,1,5,1
2025-01-12,8.7,13.3,5.6,0.0,0,0,5766.0,0,0,0,0,2025,1,6,1
2025-01-13,10.1,13.6,7.4,0.1,0,0,4840.0,0,0,0,0,2025,1,0,0
2025-01-14,9.8,14.7,5.9,0.0,0,0,4917.0,0,0,0,0,2025,1,1,0
2025-01-15,9.4,15.2,5.1,0.1,0,0,5055.0,0,0,0,0,2025,1,2,0
2025-01-16,9.3,15.6,4.9,0.1,0,0,4982.0,0,0,0,0,2025,1,3,0
2025-01-17,10.7,18.2,5.3,0.0,0,0,5094.0,0,0,0,0,2025,1,4,0
2025-01-18,11.7,19.6,5.7,0.0,0,0,6528.0,0,0,0,0,2025,1,5,1
2025-01-19,11.8,19.2,5.6,0.0,0,0,6492.0,0,0,0,0,2025,1,6,1
2025-01-20,11.4,19.2,5.2,0.0,0,0,5040.0,0,0,0,0,2025,1,0,0
2025-01-21,11.4,18.2,5.6,0.0,0,0,5083.0,0,0,0,0,2025,1,1,0
2025-01-22,11.5,17.9,6.3,0.0,0,0,5288.0,0,0,0,0,2025,1,2,0
2025-01-23,12.0,19.1,6.7,0.0,0,0,4851.0,0,0,0,0,2025,1,3,0
2025-01-24,12.3,19.6,7.2,0.0,0,0,5179.0,0,0,0,0,2025,1,4,0
2025-01-25,11.2,15.1,7.6,0.0,0,0,6476.0,0,0,0,0,2025,1,5,1
2025-01-26,7.1,9.9,3.6,0.6,0,0,5955.0,0,0,0,0,2025,1,6,1
2025-01-27,3.7,5.7,1.8,5.4375,0,0,4376.0,0,0,0,1,2025,1,0,0
2025-01-28,4.6,5.8,3.4,5.4375,0,0,4326.0,0,0,0,1,2025,1,1,0
2025-01-29,7.9,13.6,2.9,0.0,0,0,7658.125,1,0,0,0,2025,1,2,0
2025-01-30,9.9,13.4,6.3,0.0,0,0,7658.125,1,0,0,0,2025,1,3,0
2025-01-31,10.5,17.0,5.7,0.0,0,0,7658.125,1,0,0,0,2025,1,4,0
2025-02-01,10.6,17.9,5.0,0.0,0,0,5949.0,0,0,0,0,2025,2,5,1
2025-02-02,10.7,17.4,5.3,0.0,0,0,5912.0,0,0,0,0,2025,2,6,1
2025-02-03,10.6,17.1,5.0,0.0,0,0,4904.0,0,0,0,0,2025,2,0,0
2025-02-04,10.9,18.7,5.5,0.0,0,0,5141.0,0,0,0,0,2025,2,1,0
2025-02-05,12.2,19.6,5.8,0.0,0,0,4811.0,0,0,0,0,2025,2,2,0
2025-02-06,12.6,19.6,7.2,0.0,0,0,4873.0,0,0,0,0,2025,2,3,0
2025-02-07,12.2,19.9,6.2,0.0,0,0,4974.0,0,0,0,0,2025,2,4,0
2025-02-08,11.8,18.6,5.6,0.0,0,0,6145.0,0,0,0,0,2025,2,5,1
2025-02-09,12.1,18.0,6.2,0.0,0,0,6277.0,0,0,0,0,2025,2,6,1
2025-02-10,12.4,18.1,7.3,0.0,0,0,4934.0,0,0,0,0,2025,2,0,0
2025-02-11,12.4,18.3,6.9,0.0,0,0,4902.0,0,0,0,0,2025,2,1,0
2025-02-12,11.7,17.4,6.2,0.0,0,0,5099.0,0,0,0,0,2025,2,2,0
2025-02-13,10.2,15.6,6.2,1.0,0,0,5017.0,0,0,0,0,2025,2,3,0
2025-02-14,9.4,13.0,6.2,5.1,0,0,4818.0,0,0,0,0,2025,2,4,0
2025-02-15,10.5,16.4,5.4,0.0,0,0,6124.0,0,0,0,0,2025,2,5,1
2025-02-16,9.5,13.8,6.1,1.8,0,0,6119.0,0,0,0,0,2025,2,6,1
2025-02-17,10.3,16.7,5.3,0.1,0,0,4981.0,0,0,0,0,2025,2,0,0
2025-02-18,10.8,17.4,5.1,0.0,0,0,4941.0,0,0,0,0,2025,2,1,0
2025-02-19,10.1,15.4,7.0,0.8,0,0,4862.0,0,0,0,0,2025,2,2,0
2025-02-20,10.8,17.9,5.0,0.0,0,0,5081.0,0,0,0,0,2025,2,3,0
2025-02-21,11.3,18.1,5.4,0.0,0,0,4953.0,0,0,0,0,2025,2,4,0
2025-02-22,11.7,18.0,6.3,0.0,0,0,6278.0,0,0,0,0,2025,2,5,1
2025-02-23,12.1,19.3,6.1,0.0,0,0,6116.0,0,0,0,0,2025,2,6,1
2025-02-24,11.9,17.6,7.4,0.0,0,0,4988.0,0,0,0,0,2025,2,0,0
2025-02-25,11.6,18.2,6.4,0.1,0,0,4843.0,0,0,0,0,2025,2,1,0
2025-02-26,11.8,19.3,5.8,0.1,0,0,4853.0,0,0,0,0,2025,2,2,0
2025-02-27,12.4,21.1,4.9,0.0,0,0,5076.0,0,0,0,0,2025,2,3,0
2025-02-28,13.4,22.4,6.1,0.0,0,0,5136.0,0,0,0,0,2025,2,4,0
2025-03-01,13.2,19.5,8.1,0.0,0,0,6251.0,0,0,0,0,2025,3,5,1
2025-03-02,12.2,18.6,8.3,0.9,0,0,6067.0,0,0,0,0,2025,3,6,1
2025-03-03,12.1,17.8,6.8,0.0,0,0,5213.0,0,0,0,0,2025,3,0,0
2025-03-04,12.8,20.1,7.4,0.0,0,0,4836.0,0,0,0,0,2025,3,1,0
2025-03-05,13.3,20.5,7.4,0.0,0,0,5151.0,0,0,0,0,2025,3,2,0
2025-03-06,13.2,20.4,7.0,0.0,0,0,5421.0,0,0,0,0,2025,3,3,0
2025-03-07,12.9,19.2,7.3,0.6,0,0,5362.0,0,0,0,0,2025,3,4,0
2025-03-08,13.7,20.2,8.1,0.1,0,0,6572.0,0,0,0,0,2025,3,5,1
2025-03-09,13.9,20.7,8.2,0.0,0,0,6522.0,0,0,0,0,2025,3,6,1
2025-03-10,14.7,22.4,7.9,0.0,0,0,5374.0,0,0,0,0,2025,3,0,0
2025-03-11,15.2,23.2,7.7,0.0,0,0,5203.0,0,0,0,0,2025,3,1,0
2025-03-12,15.2,22.2,8.5,0.0,0,0,5304.0,0,0,0,0,2025,3,2,0
2025-03-13,13.6,19.6,8.3,0.3,0,0,5105.0,0,0,0,0,2025,3,3,0
2025-03-14,12.8,18.0,8.0,0.0,0,0,5367.0,0,0,0,0,2025,3,4,0
2025-03-15,14.2,20.1,8.8,0.0,0,0,6245.0,0,0,0,0,2025,3,5,1
2025-03-16,14.0,19.9,8.3,0.3,0,0,5968.0,0,0,0,0,2025,3,6,1
2025-03-17,15.5,21.6,10.4,0.3,0,0,5363.0,0,0,0,0,2025,3,0,0
2025-03-18,13.9,20.2,8.8,4.7,0,0,5211.0,0,0,0,0,2025,3,1,0
2025-03-19,9.7,14.8,6.1,1.5,0,0,4907.0,0,0,0,0,2025,3,2,0
2025-03-20,11.9,16.6,8.6,0.0,0,0,4969.0,0,0,0,0,2025,3,3,0
2025-03-21,13.6,19.5,9.7,0.5,0,0,5293.0,0,0,0,0,2025,3,4,0
2025-03-22,14.5,19.9,10.4,0.1,0,0,6642.0,0,0,0,0,2025,3,5,1
2025-03-23,13.5,19.0,10.1,0.1,0,0,5729.0,0,0,0,0,2025,3,6,1
2025-03-24,13.7,19.9,8.7,0.0,0,0,5310.0,0,0,0,0,2025,3,0,0
2025-03-25,14.6,22.2,7.9,0.0,0,0,5214.0,0,0,0,0,2025,3,1,0
2025-03-26,15.7,23.7,8.5,0.0,0,0,5269.0,0,0,0,0,2025,3,2,0
2025-03-27,16.5,24.9,8.9,0.0,0,0,5223.0,0,0,0,0,2025,3,3,0
2025-03-28,17.3,25.3,9.6,0.0,0,0,5214.0,0,0,0,0,2025,3,4,0
2025-03-29,17.5,23.4,11.8,0.0,0,0,6594.0,0,0,0,0,2025,3,5,1
2025-03-30,18.1,25.5,10.8,0.0,0,0,6496.0,0,0,0,0,2025,3,6,1
2025-03-31,18.3,26.2,11.0,0.0,0,0,5506.0,0,0,0,0,2025,3,0,0
2025-04-01,18.4,26.4,12.0,0.0,0,0,5342.0,0,0,0,0,2025,4,1,0
2025-04-02,18.6,26.2,12.0,0.0,0,0,5577.0,0,0,0,0,2025,4,2,0
2025-04-03,19.0,27.6,11.7,0.0,0,0,5060.0,0,0,0,0,2025,4,3,0
2025-04-04,19.6,27.0,12.4,0.0,0,0,7658.125,1,0,0,0,2025,4,4,0
2025-04-05,16.6,21.2,12.8,1.9,0,0,5996.0,0,0,0,0,2025,4,5,1
2025-04-06,16.6,23.7,9.9,0.0,0,0,6456.0,0,0,0,0,2025,4,6,1
2025-04-07,17.5,23.8,10.6,0.0,0,0,5292.0,0,0,0,0,2025,4,0,0
2025-04-08,18.7,25.0,12.7,0.0,0,0,5466.0,0,0,0,0,2025,4,1,0
2025-04-09,19.4,26.6,12.3,0.0,0,0,5634.0,0,0,0,0,2025,4,2,0
2025-04-10,18.9,26.0,11.3,0.0,0,0,5292.0,0,0,0,0,2025,4,3,0
2025-04-11,18.4,24.5,12.5,0.3,0,0,5117.0,0,0,0,0,2025,4,4,0
2025-04-12,17.4,24.6,12.6,4.5,0,0,6166.0,0,0,0,0,2025,4,5,1
2025-04-13,15.1,22.4,10.6,0.7,0,0,6207.0,0,0,0,0,2025,4,6,1
2025-04-14,18.1,25.8,11.8,0.0,0,0,5257.0,0,0,0,0,2025,4,0,0
2025-04-15,18.5,24.1,13.4,0.3,0,0,5131.0,0,0,0,0,2025,4,1,0
2025-04-16,18.5,25.5,13.3,0.0,0,0,5353.0,0,0,0,0,2025,4,2,0
2025-04-17,18.3,25.2,13.5,0.0,0,0,5375.0,0,0,0,0,2025,4,3,0
2025-04-18,18.2,24.5,12.6,0.1,0,0,5170.0,0,0,0,0,2025,4,4,0
2025-04-19,18.3,24.7,12.5,0.0,0,0,6596.0,0,0,0,0,2025,4,5,1
2025-04-20,19.0,25.8,13.1,0.1,0,0,6616.0,0,0,0,0,2025,4,6,1
2025-04-21,19.2,25.3,14.0,0.1,0,0,5394.0,0,0,0,0,2025,4,0,0
2025-04-22,19.5,26.5,14.0,0.0,0,0,5295.0,0,0,0,0,2025,4,1,0
2025-04-23,19.0,25.7,13.9,0.6,0,0,5459.0,0,0,0,0,2025,4,2,0
